Date,Close,Open,High,Low,Change %
2013-12-23,61.963,62.108,62.15,61.79,-0.06%
2013-12-20,62,62.415,62.465,61.93,-0.24%
2013-12-19,62.15,62.01,62.49,62.01,0.08%
2013-12-18,62.1,61.91,62.203,61.79,0.13%
2013-12-17,62.02,61.69,62.04,61.69,0.45%
2013-12-16,61.74,62.06,62.22,61.625,-0.73%
2013-12-13,62.195,62.11,62.297,62.05,0.61%
2013-12-12,61.82,61.61,61.94,61.431,0.92%
2013-12-11,61.255,61.017,61.435,61.017,0.34%
2013-12-10,61.05,60.99,61.305,60.949,-0.15%
2013-12-09,61.14,60.84,61.22,60.84,-0.48%
2013-12-06,61.435,61.645,61.727,61.273,-0.53%
2013-12-05,61.763,61.96,61.96,61.534,-0.48%
2013-12-04,62.06,62.38,62.543,61.912,-0.50%
2013-12-03,62.37,62.315,62.455,62.206,0.07%
2013-12-02,62.325,62.36,62.36,61.921,-0.12%
2013-11-29,62.399,62.315,62.655,62.205,0.19%
2013-11-28,62.282,62.4,62.568,62.27,0.21%
2013-11-27,62.15,62.475,62.475,62.15,-0.58%
2013-11-26,62.51,62.398,62.658,62.198,0.00%
2013-11-25,62.51,62.66,62.7,62.347,-0.36%
2013-11-22,62.733,63.042,63.095,62.733,-0.33%
2013-11-21,62.94,62.51,63.065,62.51,0.58%
2013-11-20,62.58,62.257,62.69,62.245,0.34%
2013-11-19,62.37,62.165,62.39,61.88,-0.08%
2013-11-18,62.42,62.825,62.92,62.38,-0.89%
2013-11-15,62.98,63.1,63.262,62.975,-0.22%
2013-11-14,63.12,63.31,63.35,62.96,-0.30%
2013-11-13,63.31,63.74,63.91,63.212,-0.64%
2013-11-12,63.72,63.25,63.85,63.25,0.75%
2013-11-11,63.245,62.985,63.502,62.92,1.22%
2013-11-08,62.48,62.402,62.834,62.402,0.10%
2013-11-07,62.42,62.35,62.763,62.325,0.03%
2013-11-06,62.4,62.01,62.542,61.825,1.24%
2013-11-05,61.635,61.75,61.96,61.62,-0.19%
2013-11-04,61.75,61.75,61.75,61.75,0.00%
2013-11-01,61.75,61.51,62.025,61.51,0.20%
2013-10-31,61.624,61.275,61.63,61.245,0.59%
2013-10-30,61.26,61.38,61.615,61.09,-0.28%
2013-10-29,61.43,61.535,61.735,61.321,-0.02%
2013-10-28,61.445,61.415,61.605,61.37,-0.03%
2013-10-25,61.465,61.465,61.805,61.37,-0.01%
2013-10-24,61.47,61.6,61.695,61.314,-0.26%
2013-10-23,61.63,61.66,61.727,61.085,-0.04%
2013-10-22,61.655,61.63,61.845,61.535,0.12%
2013-10-21,61.58,61.355,61.595,61.345,0.56%
2013-10-18,61.24,61.2,61.72,60.94,0.16%
2013-10-17,61.14,61.56,61.74,61.14,-0.96%
2013-10-16,61.735,61.765,61.765,61.735,-0.17%
2013-10-15,61.84,61.275,61.95,61.275,0.46%
2013-10-14,61.555,61.155,61.555,61.13,0.88%
2013-10-11,61.02,61.21,61.38,60.96,-0.55%
2013-10-10,61.36,61.83,62.295,61.25,-0.84%
2013-10-09,61.88,62.11,62.31,61.73,-0.12%
2013-10-08,61.955,61.795,61.955,61.625,0.26%
2013-10-07,61.795,61.505,61.955,61.495,0.59%
2013-10-04,61.435,61.855,61.945,61.255,-0.49%
2013-10-03,61.735,62.425,62.425,61.65,-1.16%
2013-10-02,62.46,62.46,62.46,62.46,0.00%
2013-10-01,62.46,62.56,62.57,62.165,-0.21%
2013-09-30,62.59,62.995,63.045,62.505,0.12%
2013-09-27,62.515,62.075,62.575,61.773,0.71%
2013-09-26,62.075,62.435,62.435,61.98,-0.59%
2013-09-25,62.445,62.765,62.885,62.325,-0.55%
2013-09-24,62.79,62.61,62.915,62.45,0.30%
2013-09-23,62.605,62.255,62.725,62.255,0.59%
2013-09-20,62.235,62.045,62.615,61.885,0.74%
2013-09-19,61.775,61.755,62.065,61.65,-2.54%
2013-09-18,63.385,63.305,63.455,63.055,0.02%
2013-09-17,63.375,63.355,63.635,62.955,0.86%
2013-09-16,62.835,62.705,62.885,62.445,-0.86%
2013-09-13,63.38,63.755,64.185,63.36,-0.08%
2013-09-12,63.43,63.265,63.985,62.925,0.24%
2013-09-11,63.275,63.905,64.215,63.005,-0.89%
2013-09-10,63.845,64.405,64.545,63.765,-2.15%
2013-09-09,65.245,65.245,65.245,65.245,0.00%
2013-09-06,65.245,66.005,66.295,65.005,-1.17%
2013-09-05,66.015,67.005,67.005,65.535,-1.57%
2013-09-04,67.07,68.305,68.605,66.815,-0.84%
2013-09-03,67.635,66.295,68.255,66.255,2.47%
2013-09-02,66.005,66.105,66.305,65.685,0.46%
2013-08-30,65.705,67.085,67.435,65.695,-1.28%
2013-08-29,66.555,66.915,67.875,66.515,-3.27%
2013-08-28,68.805,66.905,68.805,66.905,3.76%
2013-08-27,66.31,64.99,66.31,64.99,3.13%
2013-08-26,64.3,63.7,64.73,63.648,1.73%
2013-08-23,63.205,64.325,64.765,63.205,-2.09%
2013-08-22,64.555,64.805,65.565,64.545,0.69%
2013-08-21,64.115,63.125,64.55,63.115,1.57%
2013-08-20,63.125,63.735,64.125,63.125,-0.02%
2013-08-19,63.14,62.36,63.23,62.235,2.39%
2013-08-16,61.665,61.365,62.015,61.335,0.39%
2013-08-15,61.425,61.445,61.529,61.242,0.23%
2013-08-14,61.284,61.19,61.57,61.15,-0.09%
2013-08-13,61.337,61.07,61.67,60.894,0.35%
2013-08-12,61.125,60.495,61.31,60.495,0.73%
2013-08-09,60.68,60.68,60.68,60.68,-0.08%
2013-08-08,60.731,61.19,61.41,60.705,-0.78%
2013-08-07,61.21,61.14,61.471,60.933,0.69%
2013-08-06,60.79,60.882,61.876,60.78,-0.12%
2013-08-05,60.86,61.03,61.03,60.725,-0.40%
2013-08-02,61.105,60.445,61.185,60.445,0.89%
2013-08-01,60.565,60.765,60.915,60.24,-0.48%
2013-07-31,60.855,60.715,61.2,60.36,0.07%
2013-07-30,60.815,59.505,60.845,59.422,2.12%
2013-07-29,59.555,58.955,59.555,58.955,0.86%
2013-07-26,59.046,59.01,59.142,58.706,0.14%
2013-07-25,58.965,59.137,59.385,58.74,-0.49%
2013-07-24,59.255,59.765,59.765,58.96,-0.85%
2013-07-23,59.76,59.725,59.88,59.5,0.06%
2013-07-22,59.725,59.305,59.735,59.285,0.65%
2013-07-19,59.34,59.73,59.87,59.305,-0.68%
2013-07-18,59.745,59.275,59.791,59.255,0.70%
2013-07-17,59.33,59.245,59.585,59.05,0.05%
2013-07-16,59.3,59.19,59.5,59.1,-0.86%
2013-07-15,59.815,59.945,60.09,59.78,-0.13%
2013-07-12,59.891,59.76,60.21,59.56,0.10%
2013-07-11,59.834,59.815,59.99,59.335,-0.10%
2013-07-10,59.895,60.065,60.225,59.65,-0.34%
2013-07-09,60.102,59.81,60.49,59.72,-0.98%
2013-07-08,60.695,60.935,61.225,60.605,0.77%
2013-07-05,60.23,60.195,60.6,60.015,0.26%
2013-07-04,60.075,60.045,60.409,59.915,-0.25%
2013-07-03,60.226,59.875,60.456,59.865,1.13%
2013-07-02,59.555,59.385,59.73,59.185,0.29%
2013-07-01,59.385,59.47,59.603,58.966,-0.25%
2013-06-28,59.533,60.11,60.11,59.21,-1.10%
2013-06-27,60.195,60.625,60.63,60.105,-0.86%
2013-06-26,60.72,59.605,60.765,59.605,1.77%
2013-06-25,59.665,59.765,59.795,59.435,-0.25%
2013-06-24,59.815,59.6,59.84,59.545,0.91%
2013-06-21,59.275,59.525,59.785,59.15,-0.50%
2013-06-20,59.575,59.615,59.98,59.505,1.46%
2013-06-19,58.72,58.765,58.925,58.62,-0.21%
2013-06-18,58.845,58.015,58.885,58.015,1.26%
2013-06-17,58.11,57.7,58.11,57.56,1.05%
2013-06-14,57.505,57.965,57.965,57.41,-0.86%
2013-06-13,58.005,58.115,58.575,57.935,0.29%
2013-06-12,57.835,58.285,58.398,57.735,-0.87%
2013-06-11,58.34,58.11,58.99,58.03,0.32%
2013-06-10,58.155,57.255,58.16,57.162,1.91%
2013-06-07,57.065,56.845,57.135,56.688,0.24%
2013-06-06,56.93,56.73,57.01,56.69,0.13%
2013-06-05,56.855,56.45,56.855,56.315,0.64%
2013-06-04,56.495,56.665,56.75,56.415,-0.32%
2013-06-03,56.675,56.515,56.84,56.43,0.17%
2013-05-31,56.58,56.29,56.77,56.29,0.35%
2013-05-30,56.385,56.205,56.47,56.045,0.14%
2013-05-29,56.305,56.015,56.415,56.015,0.34%
2013-05-28,56.115,55.705,56.135,55.645,0.98%
2013-05-27,55.573,55.755,55.785,55.525,-0.44%
2013-05-24,55.82,55.65,55.83,55.455,0.19%
2013-05-23,55.715,55.615,56.025,55.555,0.10%
2013-05-22,55.66,55.418,55.67,55.31,0.41%
2013-05-21,55.435,55.115,55.485,54.955,0.72%
2013-05-20,55.04,55.06,55.145,54.958,0.26%
2013-05-17,54.895,54.805,55.007,54.79,0.20%
2013-05-16,54.785,54.765,54.91,54.66,0.00%
2013-05-15,54.785,54.785,54.915,54.655,-0.04%
2013-05-14,54.805,54.765,54.84,54.55,-0.05%
2013-05-13,54.835,54.913,55.035,54.715,0.05%
2013-05-10,54.81,54.25,54.9,54.25,0.82%
2013-05-09,54.365,54.165,54.365,54.032,0.52%
2013-05-08,54.085,54.14,54.22,54.02,0.04%
2013-05-07,54.065,54.18,54.37,54.035,-0.13%
2013-05-06,54.135,53.815,54.255,53.785,0.60%
2013-05-03,53.81,53.83,54.07,53.77,-0.05%
2013-05-02,53.835,53.745,53.965,53.675,0.32%
2013-05-01,53.665,53.815,53.815,53.645,-0.04%
2013-04-30,53.685,54.235,54.255,53.655,-0.94%
2013-04-29,54.195,54.413,54.413,54.173,-0.34%
2013-04-26,54.38,54.225,54.445,54.082,0.51%
2013-04-25,54.105,54.285,54.285,54.105,-0.29%
2013-04-24,54.26,54.38,54.38,54.162,-0.09%
2013-04-23,54.31,54.14,54.43,54.09,0.18%
2013-04-22,54.21,53.93,54.25,53.93,0.50%
2013-04-19,53.94,53.96,54.043,53.85,-0.17%
2013-04-18,54.03,54.22,54.258,53.91,-0.28%
2013-04-17,54.18,54.16,54.25,53.77,0.39%
2013-04-16,53.97,54.64,54.64,53.97,-1.06%
2013-04-15,54.55,54.608,54.805,54.38,0.06%
2013-04-12,54.52,54.31,54.665,54.31,0.40%
2013-04-11,54.305,54.52,54.52,54.255,-0.21%
2013-04-10,54.42,54.59,54.59,54.4,-0.11%
2013-04-09,54.48,54.57,54.665,54.41,-0.24%
2013-04-08,54.61,54.798,54.85,54.49,-0.36%
2013-04-05,54.81,54.815,54.918,54.685,-0.15%
2013-04-04,54.89,54.44,54.95,54.35,0.66%
2013-04-03,54.53,54.378,54.54,54.31,0.18%
2013-04-02,54.43,54.3,54.46,54.25,0.48%
2013-04-01,54.17,54.27,54.27,54.17,-0.21%
2013-03-29,54.285,54.285,54.285,54.285,0.00%
2013-03-28,54.285,54.385,54.475,54.27,-0.27%
2013-03-27,54.43,54.37,54.49,54.28,-0.09%
2013-03-26,54.48,54.17,54.52,54.16,0.33%
2013-03-25,54.3,54.36,54.36,54.06,-0.09%
2013-03-22,54.35,54.29,54.435,54.256,-0.18%
2013-03-21,54.45,54.35,54.46,54.195,0.22%
2013-03-20,54.33,54.375,54.57,54.265,-0.31%
2013-03-19,54.5,54.07,54.53,53.9,0.78%
2013-03-18,54.08,54.01,54.35,54.01,0.09%
2013-03-15,54.03,54.355,54.355,53.98,-0.29%
2013-03-14,54.185,54.405,54.525,54.165,-0.34%
2013-03-13,54.37,54.16,54.45,54.02,0.41%
2013-03-12,54.15,54.415,54.428,54.075,-0.35%
2013-03-11,54.34,54.33,54.531,54.172,-0.02%
2013-03-08,54.35,54.56,54.573,54.275,-0.20%
2013-03-07,54.46,54.725,54.91,54.43,-0.64%
2013-03-06,54.81,54.92,54.92,54.62,-0.26%
2013-03-05,54.955,54.865,54.955,54.615,-0.01%
2013-03-04,54.96,54.89,55.14,54.8,0.10%
2013-03-01,54.905,54.365,54.945,54.305,0.98%
2013-02-28,54.37,53.865,54.52,53.605,0.94%
2013-02-27,53.865,54.04,54.095,53.62,-0.43%
2013-02-26,54.1,53.88,54.28,53.815,0.19%
2013-02-25,54,54.275,54.305,53.84,-0.52%
2013-02-22,54.28,54.415,54.555,54.16,-0.36%
2013-02-21,54.475,54.08,54.615,54.08,0.74%
2013-02-20,54.075,54.185,54.24,54.02,-0.10%
2013-02-19,54.13,54.195,54.328,54.13,-0.25%
2013-02-18,54.265,54.215,54.455,54.155,-0.11%
2013-02-15,54.325,53.93,54.355,53.805,0.61%
2013-02-14,53.995,53.848,54.035,53.665,0.32%
2013-02-13,53.825,53.855,53.92,53.69,0.06%
2013-02-12,53.795,53.86,54.1,53.745,-0.32%
2013-02-11,53.965,53.515,53.985,53.515,0.69%
2013-02-08,53.595,53.235,53.685,53.165,0.70%
2013-02-07,53.225,53.065,53.33,53.045,0.12%
2013-02-06,53.16,53.14,53.265,52.885,0.24%
2013-02-05,53.035,53.215,53.415,53.005,-0.48%
2013-02-04,53.29,53.155,53.345,52.915,0.23%
2013-02-01,53.17,53.225,53.415,53.165,-0.20%
2013-01-31,53.275,53.32,53.39,53.075,0.06%
2013-01-30,53.245,53.775,53.775,53.195,-0.76%
2013-01-29,53.655,54.035,54.035,53.555,-0.74%
2013-01-28,54.055,53.665,54.055,53.665,0.47%
2013-01-25,53.8,53.695,53.88,53.645,0.17%
2013-01-24,53.71,53.74,53.9,53.6,0.07%
2013-01-23,53.675,53.815,53.885,53.558,-0.09%
2013-01-22,53.725,53.76,53.89,53.38,-0.09%
2013-01-21,53.775,53.715,53.96,53.595,0.06%
2013-01-18,53.745,54.285,54.285,53.715,-1.12%
2013-01-17,54.355,54.695,54.78,54.195,-0.57%
2013-01-16,54.665,54.625,54.9,54.475,0.11%
2013-01-15,54.605,54.505,54.707,54.315,0.15%
2013-01-14,54.525,54.77,54.835,54.42,-0.64%
2013-01-11,54.875,54.57,54.885,54.36,0.83%
2013-01-10,54.425,54.76,54.855,54.425,-0.70%
2013-01-09,54.81,55,55.095,54.725,-0.28%
2013-01-08,54.965,55.165,55.395,54.935,-0.47%
2013-01-07,55.225,55.04,55.345,54.825,0.52%
2013-01-04,54.94,54.46,55.185,54.36,0.80%
2013-01-03,54.505,54.355,54.615,54.175,0.49%
2013-01-02,54.24,54.688,54.688,54.24,-0.81%
2013-01-01,54.685,54.995,54.995,54.665,-0.56%
2012-12-31,54.995,54.805,55.005,54.625,0.43%
2012-12-28,54.76,54.944,54.98,54.755,-0.32%
2012-12-27,54.935,54.805,55.02,54.695,0.16%
2012-12-26,54.845,54.995,55.115,54.815,-0.31%
2012-12-25,55.015,55.015,55.015,55.015,0.11%
2012-12-24,54.955,55.035,55.215,54.955,-0.20%
2012-12-21,55.065,54.835,55.285,54.685,0.35%
2012-12-20,54.875,54.565,54.935,54.485,0.35%
2012-12-19,54.685,54.945,54.945,54.515,-0.46%
2012-12-18,54.935,54.815,55.065,54.635,0.15%
2012-12-17,54.855,54.375,54.895,54.285,0.75%
2012-12-14,54.445,54.545,54.695,54.275,-0.13%
2012-12-13,54.515,54.335,54.535,54.115,0.68%
2012-12-12,54.145,54.215,54.345,54.14,-0.22%
2012-12-11,54.265,54.495,54.495,54.255,-0.17%
2012-12-10,54.355,54.315,54.575,54.245,0.02%
2012-12-07,54.345,54.255,54.565,54.115,0.20%
2012-12-06,54.235,54.555,54.585,54.03,-0.37%
2012-12-05,54.435,54.69,54.69,54.425,-0.57%
2012-12-04,54.745,54.735,54.975,54.61,-0.05%
2012-12-03,54.775,54.355,54.785,54.25,0.94%
2012-11-30,54.265,54.845,54.845,54.23,-0.83%
2012-11-29,54.72,55.64,55.64,54.71,-1.78%
2012-11-28,55.71,55.545,55.72,55.545,0.46%
2012-11-27,55.455,55.545,55.782,55.355,-0.34%
2012-11-26,55.643,55.465,55.895,55.435,0.35%
2012-11-23,55.45,55.22,55.61,55.2,0.59%
2012-11-22,55.125,55.085,55.29,55.005,0.02%
2012-11-21,55.115,55.105,55.375,55.022,0.02%
2012-11-20,55.105,55.065,55.145,54.785,0.24%
2012-11-19,54.975,55.155,55.175,54.91,-0.34%
2012-11-16,55.165,54.705,55.195,54.625,0.93%
2012-11-15,54.655,55.005,55.09,54.655,-0.67%
2012-11-14,55.025,54.895,55.025,54.805,0.02%
2012-11-13,55.015,54.975,55.045,54.835,0.24%
2012-11-12,54.885,54.585,55.125,54.585,0.53%
2012-11-09,54.595,54.315,54.79,54.23,0.42%
2012-11-08,54.365,54.205,54.677,54.115,0.30%
2012-11-07,54.205,54.355,54.358,53.965,-0.40%
2012-11-06,54.425,54.505,54.798,54.355,-0.31%
2012-11-05,54.595,53.875,54.685,53.755,1.45%
2012-11-02,53.815,53.685,53.875,53.602,0.29%
2012-11-01,53.66,53.81,53.94,53.66,-0.27%
2012-10-31,53.805,53.965,54.209,53.775,-0.30%
2012-10-30,53.965,54.085,54.195,53.805,-0.22%
2012-10-29,54.085,53.855,54.09,53.757,0.99%
2012-10-26,53.555,53.555,53.585,53.455,0.00%
2012-10-25,53.555,53.735,53.83,53.475,-0.34%
2012-10-24,53.74,53.73,53.74,53.61,0.03%
2012-10-23,53.725,53.475,53.845,53.34,0.31%
2012-10-22,53.56,53.83,53.9,53.445,-0.53%
2012-10-19,53.845,53.415,53.995,53.305,0.47%
2012-10-18,53.595,52.845,53.595,52.745,1.38%
2012-10-17,52.865,52.845,53.005,52.685,0.08%
2012-10-16,52.825,53.03,53.03,52.79,-0.30%
2012-10-15,52.985,52.92,53.165,52.915,0.33%
2012-10-12,52.81,52.675,52.925,52.505,0.28%
2012-10-11,52.665,53.055,53.18,52.595,-0.68%
2012-10-10,53.025,52.685,53.195,52.585,0.63%
2012-10-09,52.695,52.655,52.85,52.235,0.29%
2012-10-08,52.545,51.885,52.655,51.745,1.21%
2012-10-05,51.915,51.745,52.045,51.365,0.33%
2012-10-04,51.745,52.15,52.225,51.665,-0.95%
2012-10-03,52.24,52.44,52.58,52.125,-0.36%
2012-10-02,52.43,52.4,52.445,52.32,0.10%
2012-10-01,52.38,52.83,53.01,52.31,-0.90%
2012-09-28,52.855,53.015,53.015,52.505,-0.14%
2012-09-27,52.93,53.6,53.6,52.9,-1.22%
2012-09-26,53.585,53.365,53.635,53.365,0.41%
2012-09-25,53.365,53.465,53.625,53.25,-0.14%
2012-09-24,53.44,53.405,53.55,53.06,0.14%
2012-09-21,53.365,54.295,54.295,53.33,-1.66%
2012-09-20,54.265,54.295,54.42,54.205,0.44%
2012-09-19,54.025,54.025,54.025,54.025,0.22%
2012-09-18,53.905,54.015,54.38,53.905,0.04%
2012-09-17,53.885,53.765,54.165,53.655,-0.77%
2012-09-14,54.305,55.425,55.425,54.295,-1.88%
2012-09-13,55.345,55.215,55.485,55.181,0.24%
2012-09-12,55.215,55.345,55.385,55.08,-0.07%
2012-09-11,55.255,55.445,55.545,55.255,-0.34%
2012-09-10,55.445,55.305,55.48,55.255,0.14%
2012-09-07,55.365,55.665,55.665,55.275,-0.54%
2012-09-06,55.665,55.91,56.03,55.625,-0.44%
2012-09-05,55.91,55.655,55.995,55.655,0.53%
2012-09-04,55.615,55.535,55.705,55.365,0.14%
2012-09-03,55.535,55.528,55.595,55.405,0.02%
2012-08-31,55.525,55.635,55.78,55.52,-0.20%
2012-08-30,55.635,55.63,55.755,55.575,-0.13%
2012-08-29,55.705,55.67,55.781,55.574,0.07%
2012-08-28,55.665,55.695,55.895,55.623,-0.05%
2012-08-27,55.695,55.42,55.725,55.345,0.34%
2012-08-24,55.505,55.265,55.555,55.183,0.43%
2012-08-23,55.265,55.49,55.49,55.12,-0.42%
2012-08-22,55.5,55.365,55.555,55.315,0.34%
2012-08-21,55.31,55.67,55.67,55.31,-0.35%
2012-08-20,55.505,55.655,55.675,55.505,-0.41%
2012-08-17,55.735,55.625,55.785,55.61,0.20%
2012-08-16,55.625,55.655,56.04,55.625,0.17%
2012-08-15,55.53,55.66,55.66,55.53,-0.14%
2012-08-14,55.61,55.35,55.785,55.35,0.48%
2012-08-13,55.345,55.341,55.48,55.188,0.11%
2012-08-10,55.285,55.275,55.475,55.145,0.19%
2012-08-09,55.18,55.43,55.43,55.055,-0.19%
2012-08-08,55.285,55.07,55.425,54.96,0.39%
2012-08-07,55.07,55.525,55.525,55.065,-0.82%
2012-08-06,55.525,55.485,55.655,55.234,-0.41%
2012-08-03,55.755,55.845,56.2,55.725,-0.16%
2012-08-02,55.845,55.475,55.9,55.475,0.67%
2012-08-01,55.475,55.655,55.755,55.425,-0.15%
2012-07-31,55.56,55.595,55.865,55.41,0.22%
2012-07-30,55.44,55.25,55.62,55.14,0.33%
2012-07-27,55.255,55.535,55.635,55.245,-0.44%
2012-07-26,55.5,56.17,56.17,55.41,-0.94%
2012-07-25,56.025,56.125,56.445,56.025,-0.28%
2012-07-24,56.18,55.975,56.23,55.905,0.45%
2012-07-23,55.93,55.31,55.985,55.23,1.09%
2012-07-20,55.325,55.125,55.335,55.045,0.27%
2012-07-19,55.175,55.265,55.455,55.115,-0.26%
2012-07-18,55.32,55.11,55.555,54.96,0.51%
2012-07-17,55.04,55.03,55.22,54.81,-0.03%
2012-07-16,55.055,54.905,55.375,54.767,-0.16%
2012-07-13,55.145,55.935,55.935,55.105,-1.24%
2012-07-12,55.84,55.63,55.96,55.45,0.56%
2012-07-11,55.53,55.4,55.735,55.255,0.24%
2012-07-10,55.395,55.825,55.945,55.335,-0.81%
2012-07-09,55.85,55.933,56.08,55.818,0.79%
2012-07-06,55.41,54.95,55.65,54.95,0.81%
2012-07-05,54.965,54.495,55.235,54.435,0.77%
2012-07-04,54.545,54.375,54.865,54.185,0.60%
2012-07-03,54.22,55.44,55.45,54.22,-2.11%
2012-07-02,55.39,55.49,55.92,55.39,-0.22%
2012-06-29,55.51,56.81,56.81,55.51,-2.31%
2012-06-28,56.825,56.985,57.115,56.765,-0.11%
2012-06-27,56.89,57.01,57.25,56.83,-0.13%
2012-06-26,56.965,57.015,57.205,56.835,0.00%
2012-06-25,56.965,56.725,57.135,56.38,-0.28%
2012-06-22,57.125,56.305,57.33,56.205,1.54%
2012-06-21,56.26,56.16,56.565,56.11,0.20%
2012-06-20,56.15,55.96,56.25,55.79,0.47%
2012-06-19,55.885,55.92,56.135,55.795,0.10%
2012-06-18,55.83,55.33,56.035,55.27,0.79%
2012-06-15,55.395,55.805,55.805,55.35,-0.57%
2012-06-14,55.71,55.685,55.89,55.62,0.25%
2012-06-13,55.57,55.805,55.93,55.52,-0.42%
2012-06-12,55.805,55.74,56.075,55.655,0.19%
2012-06-11,55.7,55.13,55.825,55.02,0.50%
2012-06-08,55.425,54.945,55.66,54.945,0.84%
2012-06-07,54.965,55.37,55.37,54.835,-0.55%
2012-06-06,55.27,55.645,55.645,55.27,-0.50%
2012-06-05,55.55,55.655,55.92,55.28,-0.19%
2012-06-04,55.655,55.505,55.68,55.252,0.20%
2012-06-01,55.545,56.085,56.29,55.45,-0.88%
2012-05-31,56.04,56.235,56.53,55.74,-0.18%
2012-05-30,56.14,55.675,56.25,55.675,0.93%
2012-05-29,55.62,55.19,55.89,55.11,0.78%
2012-05-28,55.19,55.295,55.37,55.015,-0.33%
2012-05-25,55.375,55.655,56.09,55.24,-0.33%
2012-05-24,55.56,56,56.392,55.56,-0.71%
2012-05-23,55.96,55.395,56.225,55.26,1.11%
2012-05-22,55.345,55.035,55.47,54.725,0.66%
2012-05-21,54.98,54.46,55.06,54.44,1.02%
2012-05-18,54.425,54.475,54.915,54.325,0.12%
2012-05-17,54.36,54.5,54.59,54.21,0.03%
2012-05-16,54.345,53.795,54.52,53.735,1.02%
2012-05-15,53.795,53.965,54.12,53.585,-0.24%
2012-05-14,53.925,53.665,53.975,53.535,0.54%
2012-05-11,53.635,53.225,53.695,53.155,0.70%
2012-05-10,53.26,53.83,53.92,52.955,-0.92%
2012-05-09,53.755,53.125,53.885,53.105,1.19%
2012-05-08,53.125,52.91,53.32,52.675,0.53%
2012-05-07,52.845,53.425,53.775,52.825,-1.18%
2012-05-04,53.475,53.415,53.925,53.325,0.26%
2012-05-03,53.335,52.965,53.475,52.845,0.66%
2012-05-02,52.985,52.6,53.035,52.495,0.91%
2012-05-01,52.505,52.735,52.735,52.505,-0.30%
2012-04-30,52.665,52.525,52.755,52.405,0.23%
2012-04-27,52.545,52.355,52.73,52.265,0.26%
2012-04-26,52.41,52.55,52.66,52.365,-0.10%
2012-04-25,52.46,52.685,52.755,52.45,-0.25%
2012-04-24,52.59,52.51,52.875,52.33,0.39%
2012-04-23,52.385,52.09,52.585,51.945,0.60%
2012-04-20,52.075,52.145,52.205,51.955,-0.02%
2012-04-19,52.085,51.805,52.18,51.625,0.69%
2012-04-18,51.73,51.48,51.84,51.345,0.65%
2012-04-17,51.395,51.685,51.685,51.395,-0.43%
2012-04-16,51.615,51.54,51.735,51.345,0.13%
2012-04-13,51.55,51.21,51.58,51.17,0.61%
2012-04-12,51.235,51.435,51.61,51.225,-0.45%
2012-04-11,51.465,51.49,51.655,51.275,-0.04%
2012-04-10,51.485,51.155,51.495,51.055,0.57%
2012-04-09,51.195,51.155,51.413,51.035,0.16%
2012-04-06,51.115,51.115,51.155,51.005,0.15%
2012-04-05,51.04,51.12,51.17,50.97,-0.02%
2012-04-04,51.05,50.82,51.24,50.81,0.97%
2012-04-03,50.56,50.88,50.88,50.519,-0.47%
2012-04-02,50.8,50.85,50.93,50.79,-0.15%
2012-03-30,50.875,51.405,51.405,50.805,-0.92%
2012-03-29,51.345,50.79,51.425,50.745,1.11%
2012-03-28,50.78,50.685,51.025,50.595,0.22%
2012-03-27,50.67,51.032,51.16,50.57,-0.71%
2012-03-26,51.03,51.18,51.495,51.03,-0.28%
2012-03-23,51.175,51.175,51.245,51.075,-0.23%
2012-03-22,51.295,50.675,51.305,50.525,1.30%
2012-03-21,50.635,50.405,50.695,50.315,0.20%
2012-03-20,50.535,50.245,50.535,50.165,0.72%
2012-03-19,50.175,50.185,50.275,50.082,0.07%
2012-03-16,50.14,50.39,50.445,50.12,-0.31%
2012-03-15,50.295,49.925,50.505,49.925,0.73%
2012-03-14,49.93,49.93,50.03,49.8,0.15%
2012-03-13,49.855,49.985,50.03,49.805,-0.24%
2012-03-12,49.975,49.73,50.045,49.73,0.43%
2012-03-09,49.76,50.05,50.085,49.76,-0.64%
2012-03-08,50.08,50.29,50.305,50.08,-0.40%
2012-03-07,50.28,50.37,50.762,50.24,-0.17%
2012-03-06,50.365,49.84,50.39,49.665,1.07%
2012-03-05,49.83,49.522,49.96,49.48,0.62%
2012-03-02,49.525,49.185,49.605,49.165,0.60%
2012-03-01,49.23,49.015,49.265,49.015,0.24%
2012-02-29,49.11,49.08,49.11,48.83,0.29%
2012-02-28,48.97,49.23,49.239,48.96,-0.41%
2012-02-27,49.17,49.01,49.31,48.9,0.32%
2012-02-24,49.015,49.205,49.205,48.94,-0.17%
2012-02-23,49.1,49.23,49.33,49.1,-0.14%
2012-02-22,49.17,49.315,49.315,49.13,-0.11%
2012-02-21,49.225,49.22,49.335,49.065,0.14%
2012-02-20,49.155,49.335,49.335,49.115,-0.34%
2012-02-17,49.325,49.3,49.365,49.145,0.07%
2012-02-16,49.29,49.295,49.44,49.29,-0.19%
2012-02-15,49.385,49.375,49.415,49.195,-0.21%
2012-02-14,49.49,49.2,49.49,49.1,0.69%
2012-02-13,49.15,49.36,49.55,49.13,-0.43%
2012-02-10,49.36,49.5,49.77,49.35,-0.17%
2012-02-09,49.445,49.155,49.525,49.055,0.75%
2012-02-08,49.075,49.215,49.265,48.965,-0.10%
2012-02-07,49.125,49.07,49.255,48.83,0.13%
2012-02-06,49.06,48.605,49.145,48.605,0.93%
